state_name,state_code,county_name,county_code,year,value
MICHIGAN,26,BAY,17,2022,8315000
MINNESOTA,27,STEELE,147,2022,22708000
ILLINOIS,17,LIVINGSTON,105,2022,61792000
OHIO,39,MUSKINGUM,119,2022,2768000
MISSISSIPPI,28,SUNFLOWER,133,2022,8164000
TEXAS,48,HUTCHINSON,233,2022,3053000
NEBRASKA,31,LANCASTER,109,2022,14954000
TENNESSEE,47,DYER,45,2022,3536000
KANSAS,20,CHEYENNE,23,2022,6619000
TENNESSEE,47,CARROLL,17,2022,3250000
PENNSYLVANIA,42,ARMSTRONG,5,2022,1963000
SOUTH CAROLINA,45,HORRY,51,2022,1755000
OHIO,39,MORROW,117,2022,7711000
NEBRASKA,31,BOX BUTTE,13,2022,12896000
PENNSYLVANIA,42,CRAWFORD,39,2022,3943000
KENTUCKY,21,MEADE,163,2022,2703000
ILLINOIS,17,MARSHALL,123,2022,19931000
MISSOURI,29,LAFAYETTE,107,2022,16261000
NORTH DAKOTA,38,WELLS,103,2022,13612000
MICHIGAN,26,BARRY,15,2022,4871000
SOUTH DAKOTA,46,JERAULD,73,2022,4061000
NEBRASKA,31,HARLAN,83,2022,19336000
MINNESOTA,27,RENVILLE,129,2022,52892000
INDIANA,18,BOONE,11,2022,15831000
MINNESOTA,27,PINE,115,2022,2499000
MINNESOTA,27,MURRAY,101,2022,32527000
IOWA,19,OSCEOLA,143,2022,21894000
MISSISSIPPI,28,TUNICA,143,2022,1463000
TENNESSEE,47,MADISON,113,2022,2488000
OHIO,39,WYANDOT,175,2022,13781000
WASHINGTON,53,GRANT,25,2022,6173000
KANSAS,20,SMITH,183,2022,9095000
COLORADO,8,MORGAN,87,2022,6400000
IOWA,19,LOUISA,115,2022,15135000
PENNSYLVANIA,42,INDIANA,63,2022,3513000
NEBRASKA,31,CUMING,39,2022,25762000
NEBRASKA,31,POLK,143,2022,25525000
MARYLAND,24,SOMERSET,39,2022,1490000
IOWA,19,JEFFERSON,101,2022,11712000
IOWA,19,BLACK HAWK,13,2022,26771000
INDIANA,18,JASPER,73,2022,24800000
MISSOURI,29,CAPE GIRARDEAU,31,2022,4668000
MICHIGAN,26,KENT,81,2022,5464000
VIRGINIA,51,WESTMORELAND,193,2022,1751000
MISSOURI,29,RANDOLPH,175,2022,3769000
NEBRASKA,31,NEMAHA,127,2022,12699000
OHIO,39,WARREN,165,2022,3143000
TEXAS,48,MILAM,331,2022,2366000
ILLINOIS,17,EDGAR,45,2022,32230000
WISCONSIN,55,WASHINGTON,131,2022,3837000
KENTUCKY,21,CHRISTIAN,47,2022,9338000
INDIANA,18,LAWRENCE,93,2022,3143000
NEW YORK,36,ST LAWRENCE,89,2022,1259000
MISSOURI,29,MONTGOMERY,139,2022,7219000
KANSAS,20,MARION,115,2022,4481000
SOUTH CAROLINA,45,ORANGEBURG,75,2022,4297000
SOUTH DAKOTA,46,HYDE,69,2022,7783000
MINNESOTA,27,CROW WING,35,2022,1450000
ILLINOIS,17,LOGAN,107,2022,40253000
KENTUCKY,21,SHELBY,211,2022,3980000
ILLINOIS,17,MARION,121,2022,14903000
ILLINOIS,17,MACON,115,2022,32527000
VIRGINIA,51,ISLE OF WIGHT,93,2022,1341000
NORTH DAKOTA,38,MERCER,57,2022,2752000
KANSAS,20,MIAMI,121,2022,1379000
MISSOURI,29,JACKSON,95,2022,2522000
NORTH CAROLINA,37,BLADEN,17,2022,2558000
ALABAMA,1,LIMESTONE,83,2022,2672000
IOWA,19,JOHNSON,103,2022,20151000
OHIO,39,SANDUSKY,143,2022,11652000
NORTH CAROLINA,37,HYDE,95,2022,4620000
VIRGINIA,51,CULPEPER,47,2022,1265000
PENNSYLVANIA,42,SOMERSET,111,2022,3102000
ILLINOIS,17,STEPHENSON,177,2022,31623000
IDAHO,16,CANYON,27,2022,3520000
MICHIGAN,26,IONIA,67,2022,11837000
MISSOURI,29,BUTLER,23,2022,4637000
MISSOURI,29,DE KALB,63,2022,5991000
NEBRASKA,31,OTOE,131,2022,17575000
MINNESOTA,27,BLUE EARTH,13,2022,38817000
TEXAS,48,HIDALGO,215,2022,2948000
WISCONSIN,55,RICHLAND,103,2022,5848000
NORTH DAKOTA,38,SHERIDAN,83,2022,2567000
KANSAS,20,MORRIS,127,2022,1638000
SOUTH DAKOTA,46,HAND,59,2022,20539000
MISSOURI,29,PEMISCOT,155,2022,2922000
TEXAS,48,CAMERON,61,2022,2401000
MISSOURI,29,RAY,177,2022,6473000
NORTH DAKOTA,38,CASS,17,2022,45587000
WISCONSIN,55,MONROE,81,2022,5928000
MICHIGAN,26,SHIAWASSEE,155,2022,8072000
SOUTH DAKOTA,46,CHARLES MIX,23,2022,12165000
INDIANA,18,WHITE,181,2022,21871000
SOUTH CAROLINA,45,MARION,67,2022,1121000
KENTUCKY,21,CARLISLE,39,2022,3494000
TENNESSEE,47,WEAKLEY,183,2022,8400000
TEXAS,48,SHERMAN,421,2022,12726000
MINNESOTA,27,CHISAGO,25,2022,4167000
IOWA,19,DECATUR,53,2022,4550000
TEXAS,48,FALLS,145,2022,4169000
TENNESSEE,47,TIPTON,167,2022,3334000
MICHIGAN,26,LENAWEE,91,2022,16349000
INDIANA,18,DEARBORN,29,2022,1057000
IOWA,19,EMMET,63,2022,23336000
WISCONSIN,55,KENOSHA,59,2022,4064000
NORTH CAROLINA,37,ROWAN,159,2022,1109000
MISSOURI,29,GRUNDY,79,2022,6031000
INDIANA,18,HAMILTON,57,2022,8155000
NEBRASKA,31,FRANKLIN,61,2022,14579000
NEBRASKA,31,PIERCE,139,2022,25360000
MARYLAND,24,CARROLL,13,2022,4740000
KANSAS,20,HASKELL,81,2022,10704000
NEBRASKA,31,CASS,25,2022,15860000
TENNESSEE,47,WARREN,177,2022,1796000
MISSOURI,29,LEWIS,111,2022,9724000
NORTH DAKOTA,38,LOGAN,47,2022,4544000
MARYLAND,24,DORCHESTER,19,2022,3756000
VIRGINIA,51,ROCKINGHAM,165,2022,2199000
IOWA,19,SHELBY,165,2022,34548000
OHIO,39,HOLMES,75,2022,2104000
NORTH DAKOTA,38,DICKEY,21,2022,16319000
KANSAS,20,SHERMAN,181,2022,12628000
KANSAS,20,NEOSHO,133,2022,1468000
ARKANSAS,5,ARKANSAS,1,2022,10127000
NEBRASKA,31,SALINE,151,2022,20914000
KANSAS,20,HAMILTON,75,2022,1347000
MISSISSIPPI,28,SHARKEY,125,2022,5078000
INDIANA,18,CLARK,19,2022,2872000
WISCONSIN,55,DANE,25,2022,28817000
PENNSYLVANIA,42,JUNIATA,67,2022,1232000
IDAHO,16,TWIN FALLS,83,2022,1573000
WISCONSIN,55,SAUK,111,2022,13172000
NORTH DAKOTA,38,BENSON,5,2022,4803000
IOWA,19,WINNESHIEK,191,2022,29948000
OHIO,39,DARKE,37,2022,23997000
KENTUCKY,21,HARDIN,93,2022,4864000
MINNESOTA,27,DODGE,39,2022,26048000
INDIANA,18,STEUBEN,151,2022,7071000
KANSAS,20,MITCHELL,123,2022,2366000
MARYLAND,24,BALTIMORE,5,2022,2630000
ILLINOIS,17,DE KALB,37,2022,40898000
INDIANA,18,HOWARD,67,2022,13359000
MARYLAND,24,TALBOT,41,2022,4115000
INDIANA,18,LA PORTE,91,2022,18154000
NEW YORK,36,ORLEANS,73,2022,6478000
VIRGINIA,51,NORTHUMBERLAND,133,2022,2071000
PENNSYLVANIA,42,YORK,133,2022,12889000
WISCONSIN,55,BURNETT,13,2022,1333000
ILLINOIS,17,STARK,175,2022,20379000
PENNSYLVANIA,42,LEHIGH,77,2022,1667000
ILLINOIS,17,TAZEWELL,179,2022,31473000
OHIO,39,KNOX,83,2022,9528000
VIRGINIA,51,CHARLES CITY,36,2022,1080000
MISSISSIPPI,28,WASHINGTON,151,2022,9876000
PENNSYLVANIA,42,LYCOMING,81,2022,2101000
WISCONSIN,55,IOWA,49,2022,12483000
MISSOURI,29,HOWARD,89,2022,4908000
NORTH CAROLINA,37,CAMDEN,29,2022,2345000
ARKANSAS,5,CLAY,21,2022,6102000
MISSISSIPPI,28,WARREN,149,2022,1249000
NORTH CAROLINA,37,SURRY,171,2022,1221000
IOWA,19,IOWA,95,2022,24543000
ILLINOIS,17,DOUGLAS,41,2022,22365000
IOWA,19,IDA,93,2022,26256000
OHIO,39,TUSCARAWAS,157,2022,2719000
INDIANA,18,GRANT,53,2022,13583000
NORTH CAROLINA,37,PASQUOTANK,139,2022,3345000
ALABAMA,1,MADISON,89,2022,3995000
IOWA,19,WAPELLO,179,2022,9274000
MINNESOTA,27,LE SUEUR,79,2022,17492000
NORTH DAKOTA,38,LA MOURE,45,2022,16296000
MISSOURI,29,WORTH,227,2022,2133000
IOWA,19,KOSSUTH,109,2022,57104000
MINNESOTA,27,ISANTI,59,2022,4593000
WISCONSIN,55,ST CROIX,109,2022,13023000
SOUTH CAROLINA,45,SUMTER,85,2022,3357000
PENNSYLVANIA,42,BERKS,11,2022,3686000
NORTH DAKOTA,38,NELSON,63,2022,2087000
IOWA,19,CASS,29,2022,22203000
IOWA,19,WRIGHT,197,2022,36047000
PENNSYLVANIA,42,NORTHUMBERLAND,97,2022,2338000
KENTUCKY,21,GRAVES,83,2022,7798000
SOUTH DAKOTA,46,TRIPP,123,2022,2580000
INDIANA,18,BLACKFORD,9,2022,5383000
MINNESOTA,27,MOWER,99,2022,43513000
WISCONSIN,55,ROCK,105,2022,28611000
SOUTH DAKOTA,46,MINNEHAHA,99,2022,24770000
MISSOURI,29,SHELBY,205,2022,8455000
SOUTH DAKOTA,46,DAY,37,2022,17367000
OHIO,39,COSHOCTON,31,2022,3693000
OHIO,39,HENRY,69,2022,15218000
INDIANA,18,FAYETTE,41,2022,6212000
ILLINOIS,17,CLINTON,27,2022,18766000
NEW YORK,36,LIVINGSTON,51,2022,4506000
MISSOURI,29,KNOX,103,2022,8914000
SOUTH DAKOTA,46,BUFFALO,17,2022,1476000
INDIANA,18,JACKSON,71,2022,10741000
INDIANA,18,POSEY,129,2022,14872000
NEBRASKA,31,WAYNE,179,2022,13305000
MINNESOTA,27,WABASHA,157,2022,17472000
NEBRASKA,31,KNOX,107,2022,18404000
MISSOURI,29,BARTON,11,2022,3464000
TENNESSEE,47,HAYWOOD,75,2022,2479000
SOUTH DAKOTA,46,CORSON,31,2022,3420000
ARKANSAS,5,MISSISSIPPI,93,2022,2984000
IOWA,19,SAC,161,2022,33708000
NEBRASKA,31,DUNDY,57,2022,9916000
ILLINOIS,17,JO DAVIESS,85,2022,18446000
ARKANSAS,5,LAWRENCE,75,2022,1543000
MINNESOTA,27,ROCK,133,2022,25466000
IOWA,19,CLINTON,45,2022,40626000
KANSAS,20,REPUBLIC,157,2022,19265000
INDIANA,18,SULLIVAN,153,2022,10751000
INDIANA,18,RIPLEY,137,2022,6409000
ILLINOIS,17,DE WITT,39,2022,23430000
KANSAS,20,KIOWA,97,2022,3905000
INDIANA,18,DE KALB,33,2022,8061000
TEXAS,48,DALLAM,111,2022,9794000
LOUISIANA,22,EAST CARROLL,35,2022,3839000
WISCONSIN,55,ADAMS,1,2022,4466000
WISCONSIN,55,OZAUKEE,89,2022,1708000
LOUISIANA,22,FRANKLIN,41,2022,11625000
NEBRASKA,31,FURNAS,65,2022,9474000
SOUTH DAKOTA,46,MCCOOK,87,2022,13257000
MICHIGAN,26,OSCEOLA,133,2022,1364000
KENTUCKY,21,BARREN,9,2022,2561000
ALABAMA,1,JACKSON,71,2022,2546000
PENNSYLVANIA,42,CENTRE,27,2022,3402000
NORTH CAROLINA,37,WASHINGTON,187,2022,4197000
IDAHO,16,ELMORE,39,2022,4327000
OHIO,39,ASHTABULA,7,2022,2831000
OHIO,39,CLINTON,27,2022,12204000
IOWA,19,WASHINGTON,183,2022,20910000
NORTH DAKOTA,38,MORTON,59,2022,4387000
ILLINOIS,17,MONTGOMERY,135,2022,32947000
ALABAMA,1,LAUDERDALE,77,2022,1959000
NORTH DAKOTA,38,RICHLAND,77,2022,34601000
INDIANA,18,FRANKLIN,47,2022,6370000
MISSOURI,29,AUDRAIN,7,2022,16763000
KENTUCKY,21,CASEY,45,2022,1280000
IOWA,19,MONTGOMERY,137,2022,17052000
OHIO,39,FULTON,51,2022,15683000
NEBRASKA,31,STANTON,167,2022,11973000
KENTUCKY,21,HICKMAN,105,2022,4514000
NEBRASKA,31,RED WILLOW,145,2022,9930000
MISSISSIPPI,28,HUMPHREYS,53,2022,4729000
LOUISIANA,22,CATAHOULA,25,2022,4509000
KANSAS,20,BROWN,13,2022,23456000
SOUTH DAKOTA,46,HANSON,61,2022,8954000
MARYLAND,24,WICOMICO,45,2022,3221000
MICHIGAN,26,OCEANA,127,2022,2229000
NORTH DAKOTA,38,EMMONS,29,2022,12596000
IOWA,19,FAYETTE,65,2022,37177000
OHIO,39,AUGLAIZE,11,2022,13212000
NORTH DAKOTA,38,STEELE,91,2022,12036000
IOWA,19,HOWARD,89,2022,28140000
TEXAS,48,CALHOUN,57,2022,1768000
OHIO,39,ADAMS,1,2022,2467000
ILLINOIS,17,LEE,103,2022,50266000
KENTUCKY,21,WEBSTER,233,2022,7409000
MISSISSIPPI,28,BOLIVAR,11,2022,5183000
ARKANSAS,5,PRAIRIE,117,2022,5200000
PENNSYLVANIA,42,BLAIR,13,2022,3017000
IOWA,19,MARION,125,2022,12860000
WISCONSIN,55,SHEBOYGAN,117,2022,5106000
WISCONSIN,55,CRAWFORD,23,2022,5683000
ILLINOIS,17,WINNEBAGO,201,2022,17346000
WISCONSIN,55,WAUKESHA,133,2022,3493000
TENNESSEE,47,GILES,55,2022,2351000
MISSOURI,29,VERNON,217,2022,3996000
MINNESOTA,27,FILLMORE,45,2022,32117000
IOWA,19,TAYLOR,173,2022,13699000
ARKANSAS,5,LEE,77,2022,7000000
NORTH DAKOTA,38,RANSOM,73,2022,12305000
NEBRASKA,31,THURSTON,173,2022,11266000
MARYLAND,24,QUEEN ANNES,35,2022,8173000
MINNESOTA,27,DAKOTA,37,2022,14398000
SOUTH DAKOTA,46,GRANT,51,2022,16630000
TEXAS,48,MCLENNAN,309,2022,2032000
KANSAS,20,BUTLER,15,2022,4111000
GEORGIA,13,EARLY,99,2022,1964000
NEBRASKA,31,MORRILL,123,2022,9210000
MINNESOTA,27,WRIGHT,171,2022,13355000
MISSOURI,29,JOHNSON,101,2022,5051000
KENTUCKY,21,MARION,155,2022,2120000
PENNSYLVANIA,42,CUMBERLAND,41,2022,2824000
IOWA,19,LUCAS,117,2022,4157000
OHIO,39,RICHLAND,139,2022,6320000
NORTH DAKOTA,38,RAMSEY,71,2022,3203000
IOWA,19,HAMILTON,79,2022,37444000
MISSISSIPPI,28,YAZOO,163,2022,5077000
ILLINOIS,17,JERSEY,83,2022,10882000
OHIO,39,WILLIAMS,171,2022,11218000
ILLINOIS,17,KANE,89,2022,14706000
INDIANA,18,TIPTON,159,2022,13674000
KANSAS,20,HARVEY,79,2022,7205000
ARKANSAS,5,DREW,43,2022,2130000
ILLINOIS,17,HANCOCK,67,2022,34915000
ALABAMA,1,LAWRENCE,79,2022,3216000
INDIANA,18,DUBOIS,37,2022,8990000
MINNESOTA,27,MORRISON,97,2022,15004000
LOUISIANA,22,WEST CARROLL,123,2022,5346000
MICHIGAN,26,LAPEER,87,2022,5807000
MICHIGAN,26,NEWAYGO,123,2022,3159000
MINNESOTA,27,BECKER,5,2022,10334000
NORTH DAKOTA,38,SARGENT,81,2022,15626000
INDIANA,18,FOUNTAIN,45,2022,16029000
NEW YORK,36,YATES,123,2022,1068000
INDIANA,18,UNION,161,2022,5891000
MISSISSIPPI,28,MADISON,89,2022,1523000
INDIANA,18,ST. JOSEPH,141,2022,10096000
GEORGIA,13,RANDOLPH,243,2022,2272000
WISCONSIN,55,PORTAGE,97,2022,6641000
KANSAS,20,CLOUD,29,2022,6317000
NORTH CAROLINA,37,IREDELL,97,2022,2213000
ILLINOIS,17,WASHINGTON,189,2022,18776000
INDIANA,18,PERRY,123,2022,2052000
NORTH DAKOTA,38,EDDY,27,2022,3560000
INDIANA,18,WABASH,169,2022,14369000
TEXAS,48,JACKSON,239,2022,3924000
ILLINOIS,17,HENRY,73,2022,49627000
INDIANA,18,ALLEN,3,2022,13225000
KANSAS,20,SCOTT,171,2022,1933000
KENTUCKY,21,GRAYSON,85,2022,2196000
IOWA,19,LEE,111,2022,12670000
MICHIGAN,26,MASON,105,2022,2196000
OHIO,39,PORTAGE,133,2022,2105000
IOWA,19,JACKSON,97,2022,24397000
TEXAS,48,OCHILTREE,357,2022,5248000
NEBRASKA,31,NANCE,125,2022,11514000
NEBRASKA,31,PLATTE,141,2022,33411000
KANSAS,20,COWLEY,35,2022,1298000
ILLINOIS,17,CHRISTIAN,21,2022,41145000
NEBRASKA,31,DODGE,53,2022,22140000
OHIO,39,LOGAN,91,2022,11709000
ILLINOIS,17,PUTNAM,155,2022,6637000
INDIANA,18,JENNINGS,79,2022,5370000
SOUTH DAKOTA,46,SANBORN,111,2022,5340000
TEXAS,48,WHARTON,481,2022,6637000
MISSOURI,29,LINCOLN,113,2022,4176000
OHIO,39,PREBLE,135,2022,11995000
PENNSYLVANIA,42,HUNTINGDON,61,2022,1703000
IOWA,19,PAGE,145,2022,19876000
TEXAS,48,DEAF SMITH,117,2022,2201000
INDIANA,18,HENRY,65,2022,12575000
NORTH CAROLINA,37,CURRITUCK,53,2022,1566000
IOWA,19,STORY,169,2022,32390000
NEBRASKA,31,HITCHCOCK,87,2022,3053000
ILLINOIS,17,GRUNDY,63,2022,19989000
NORTH DAKOTA,38,GRANT,37,2022,3705000
WISCONSIN,55,LINCOLN,69,2022,1025000
MICHIGAN,26,BRANCH,23,2022,14090000
ILLINOIS,17,SHELBY,173,2022,36529000
NORTH CAROLINA,37,BEAUFORT,13,2022,5458000
MISSOURI,29,SULLIVAN,211,2022,3008000
KANSAS,20,BARTON,9,2022,3250000
SOUTH DAKOTA,46,SULLY,119,2022,15495000
IOWA,19,DUBUQUE,61,2022,29976000
INDIANA,18,LAGRANGE,87,2022,7224000
KANSAS,20,DOUGLAS,45,2022,2578000
MINNESOTA,27,MARSHALL,89,2022,3167000
KANSAS,20,GOVE,63,2022,2957000
ARKANSAS,5,CRITTENDEN,35,2022,2516000
KANSAS,20,RENO,155,2022,6084000
LOUISIANA,22,RICHLAND,83,2022,8901000
INDIANA,18,NEWTON,111,2022,20500000
OHIO,39,SENECA,147,2022,16267000
MICHIGAN,26,SAGINAW,145,2022,15274000
TEXAS,48,BELL,27,2022,4245000
MISSOURI,29,GENTRY,75,2022,5487000
MICHIGAN,26,ARENAC,11,2022,1926000
WISCONSIN,55,FOND DU LAC,39,2022,13503000
WISCONSIN,55,GRANT,43,2022,27384000
ILLINOIS,17,WOODFORD,203,2022,28920000
VIRGINIA,51,RICHMOND,159,2022,1781000
KENTUCKY,21,ALLEN,3,2022,1480000
ARKANSAS,5,POINSETT,111,2022,4555000
TENNESSEE,47,SUMNER,165,2022,1290000
SOUTH DAKOTA,46,MARSHALL,91,2022,12951000
TENNESSEE,47,LAUDERDALE,97,2022,1821000
OHIO,39,TRUMBULL,155,2022,3330000
NEBRASKA,31,BROWN,17,2022,6852000
SOUTH DAKOTA,46,LYMAN,85,2022,3978000
KANSAS,20,WALLACE,199,2022,6005000
ILLINOIS,17,MCLEAN,113,2022,70981000
OHIO,39,CLERMONT,25,2022,2453000
PENNSYLVANIA,42,SNYDER,109,2022,1245000
NORTH CAROLINA,37,RANDOLPH,151,2022,1105000
TENNESSEE,47,OBION,131,2022,9130000
SOUTH DAKOTA,46,ROBERTS,109,2022,19738000
WISCONSIN,55,SAWYER,113,2022,1108000
SOUTH DAKOTA,46,HUGHES,65,2022,6577000
DELAWARE,10,KENT,1,2022,9146000
KENTUCKY,21,TAYLOR,217,2022,2006000
OHIO,39,LORAIN,93,2022,3598000
MINNESOTA,27,WINONA,169,2022,13446000
KANSAS,20,FINNEY,55,2022,13609000
WISCONSIN,55,RUSK,107,2022,2637000
PENNSYLVANIA,42,FULTON,57,2022,1250000
ILLINOIS,17,HAMILTON,65,2022,11094000
